room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
4920901,1360,25345660,Entire home/apt,,Frankfurt,,Schwanheim,8,4.5,3,1.0,,89.0,,2017-06-22 15:31:22.646716,50.085842,8.615925,0101000020E6100000DE9387855A3B2140C64FE3DEFC0A4940
7172286,1360,31472341,Entire home/apt,,Frankfurt,,Innenstadt,77,4.5,4,2.0,,100.0,,2017-06-22 15:31:22.614513,50.118074,8.685464,0101000020E6100000B22B2D23F55E21400341800C1D0F4940
17365970,1360,116997517,Entire home/apt,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,98.0,,2017-06-22 15:31:22.599680,50.118295,8.622445,0101000020E6100000111E6D1CB13E2140E223624A240F4940
19010439,1360,132625164,Entire home/apt,,Frankfurt,,Innenstadt,1,0.0,2,1.0,,91.0,,2017-06-22 15:31:20.474215,50.115675,8.675453,0101000020E61000005DF8C1F9D45921407FFB3A70CE0E4940
18454883,1360,127951717,Entire home/apt,,Frankfurt,,Nordend-Ost,0,0.0,4,2.0,,98.0,,2017-06-22 15:31:20.455018,50.122109,8.692875,0101000020E6100000986E1283C06221400DC68844A10F4940
18561101,1360,5903489,Entire home/apt,,Frankfurt,,Gutleutviertel,4,5.0,4,0.0,,92.0,,2017-06-22 15:31:18.020824,50.103857,8.666209,0101000020E61000000B9A965819552140F73AA92F4B0D4940
17383042,1360,117487206,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,6,5.0,4,1.0,,87.0,,2017-06-22 15:31:18.014542,50.103299,8.680402,0101000020E61000001844A4A65D5C2140D15AD1E6380D4940
13950217,1360,83041543,Entire home/apt,,Frankfurt,,Bockenheim,22,4.0,2,1.0,,85.0,,2017-06-22 15:31:16.667320,50.119686,8.620569,0101000020E6100000A6D24F38BB3D214000E5EFDE510F4940
19307955,1360,35486414,Entire home/apt,,Frankfurt,,Gallus,0,0.0,4,1.0,,98.0,,2017-06-22 15:31:16.661316,50.107089,8.658168,0101000020E6100000268C6665FB5021407461A417B50D4940
17337507,1360,89317349,Entire home/apt,,Frankfurt,,Eckenheim,6,5.0,4,2.0,,98.0,,2017-06-22 15:31:14.773156,50.143513,8.680655,0101000020E6100000BFB7E9CF7E5C214082C64CA25E124940
8235414,1360,7285140,Entire home/apt,,Frankfurt,,Altstadt,23,5.0,2,1.0,,63.0,,2017-06-22 15:31:12.164985,50.112662,8.682053,0101000020E61000000247020D365D214040C05AB56B0E4940
13949898,1360,83036423,Entire home/apt,,Frankfurt,,Preungesheim,1,0.0,2,1.0,,63.0,,2017-06-22 15:31:10.824322,50.156742,8.695011,0101000020E610000073B8567BD86321406FF4311F10144940
18391892,1360,71252270,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,1,0.0,2,1.0,,79.0,,2017-06-22 15:31:10.821461,50.085958,8.660388,0101000020E610000079573D601E5221402F6AF7AB000B4940
7478586,1360,35447205,Entire home/apt,,Frankfurt,,Ostend,0,0.0,2,1.0,,69.0,,2017-06-22 15:31:10.818203,50.11379,8.705522,0101000020E61000008F37F92D3A692140514EB4AB900E4940
11667763,1360,50812830,Entire home/apt,,Frankfurt,,Ginnheim,1,0.0,2,1.0,,76.0,,2017-06-22 15:31:10.816004,50.138697,8.652141,0101000020E6100000F0C2D66CE54D2140D386C3D2C0114940
6008677,1360,1569145,Entire home/apt,,Frankfurt,,Ostend,12,4.5,4,0.0,,75.0,,2017-06-22 15:31:10.811575,50.111679,8.706706,0101000020E610000022C66B5ED569214033535A7F4B0E4940
12959940,1360,71252270,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,15,4.5,2,1.0,,80.0,,2017-06-22 15:31:10.805901,50.087382,8.684934,0101000020E610000041D653ABAF5E2140292158552F0B4940
14061560,1360,84407404,Entire home/apt,,Frankfurt,,Bornheim,5,4.5,2,1.0,,75.0,,2017-06-22 15:31:10.798418,50.125178,8.708428,0101000020E610000031242713B76A2140DF162CD505104940
17807568,1360,41460877,Entire home/apt,,Frankfurt,,Bockenheim,0,0.0,4,2.0,,71.0,,2017-06-22 15:31:10.789644,50.124191,8.641335,0101000020E6100000718FA50F5D48214091BA9D7DE50F4940
15534845,1360,45686140,Entire home/apt,,Frankfurt,,Westend-Süd,10,4.0,4,1.0,,75.0,,2017-06-22 15:31:10.785466,50.121971,8.664628,0101000020E61000000403081F4A542140BC07E8BE9C0F4940
14890585,1360,50743710,Entire home/apt,,Frankfurt,,Bockenheim,5,4.5,2,0.0,,69.0,,2017-06-22 15:31:05.900434,50.122495,8.640852,0101000020E61000000327DBC01D482140367689EAAD0F4940
17789442,1360,17097235,Entire home/apt,,Frankfurt,,Nordend-Ost,0,0.0,5,1.0,,79.0,,2017-06-22 15:31:05.891029,50.128944,8.696066,0101000020E61000000FB743C362642140F981AB3C81104940
16344331,1360,107016015,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,4,4.0,2,1.0,,74.0,,2017-06-22 15:31:02.103824,50.106121,8.693847,0101000020E6100000FDDAFAE93F6321409C35785F950D4940
9538479,1360,104718,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,0,0.0,2,1.0,,80.0,,2017-06-22 15:31:02.098616,50.102537,8.689259,0101000020E610000084F23E8EE6602140A2D0B2EE1F0D4940
17521804,1360,14703810,Entire home/apt,,Frankfurt,,Bergen-Enkheim,0,0.0,2,1.0,,75.0,,2017-06-22 15:31:02.077678,50.154304,8.760385,0101000020E6100000E8BCC62E518521402DD2C43BC0134940
18174374,1360,34980099,Entire home/apt,,Frankfurt,,Unterliederbach,0,0.0,2,1.0,,69.0,,2017-06-22 15:31:02.064021,50.110053,8.535055,0101000020E6100000601F9DBAF2112140D1E97937160E4940
9006238,1360,41904220,Entire home/apt,,Frankfurt,,Bockenheim,0,0.0,3,1.0,,69.0,,2017-06-22 15:30:59.466501,50.116891,8.626529,0101000020E6100000BDFDB968C84021402F19C748F60E4940
15983124,1360,18553699,Entire home/apt,,Frankfurt,,Griesheim,0,0.0,2,1.0,,69.0,,2017-06-22 15:30:59.463746,50.093553,8.608322,0101000020E6100000E7DF2EFB75372140AAB8718BF90B4940
13321375,1360,3233287,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,2,0.0,3,0.0,,80.0,,2017-06-22 15:30:59.461078,50.072597,8.708825,0101000020E6100000A52C431CEB6A2140D464C6DB4A094940
8564832,1360,45074289,Entire home/apt,,Frankfurt,,Ostend,1,0.0,2,1.0,,74.0,,2017-06-22 15:30:59.458678,50.122893,8.721261,0101000020E6100000B1C22D1F4971214023F433F5BA0F4940
1508812,1360,5716364,Entire home/apt,,Frankfurt,,Altstadt,69,4.5,2,0.0,,79.0,,2017-06-22 15:30:55.733007,50.112015,8.685321,0101000020E61000002786E464E25E2140AAD4EC81560E4940
9768195,1360,3144352,Entire home/apt,,Frankfurt,,Nordend-West,6,4.5,2,1.0,,79.0,,2017-06-22 15:30:55.715689,50.120242,8.67928,0101000020E61000005DA79196CA5B214085CD0017640F4940
869052,1360,339705,Entire home/apt,,Frankfurt,,Eckenheim,11,4.5,2,1.0,,63.0,,2017-06-22 15:30:51.346954,50.143912,8.678371,0101000020E6100000111C9771535B214040C05AB56B124940
19375730,1360,67709440,Entire home/apt,,Frankfurt,,Altstadt,0,0.0,4,1.0,,65.0,,2017-06-22 15:30:51.336040,50.112807,8.685637,0101000020E6100000E8DA17D00B5F214043E1B375700E4940
11644659,1360,44612988,Entire home/apt,,Frankfurt,,Bockenheim,26,4.0,4,1.0,,64.0,,2017-06-22 15:30:48.549560,50.121146,8.639228,0101000020E6100000FE5F75E44847214047054EB6810F4940
16852463,1360,39739877,Entire home/apt,,Frankfurt,,Seckbach,11,4.5,4,1.0,,63.0,,2017-06-22 15:30:48.542528,50.142891,8.720052,0101000020E6100000BBD6DEA7AA70214045F295404A124940
8325777,1360,43890417,Entire home/apt,,Frankfurt,,Frankfurter Berg,42,4.5,5,2.0,,63.0,,2017-06-22 15:30:48.536560,50.168058,8.679525,0101000020E6100000F9A067B3EA5B214064EAAEEC82154940
7153820,1360,34649192,Entire home/apt,,Frankfurt,,Bornheim,23,5.0,3,1.0,,64.0,,2017-06-22 15:30:48.516899,50.132672,8.70885,0101000020E6100000098A1F63EE6A2140268C6665FB104940
15958588,1360,26377812,Entire home/apt,,Frankfurt,,Eckenheim,2,0.0,3,2.0,,64.0,,2017-06-22 15:30:46.232593,50.138862,8.68498,0101000020E610000002D4D4B2B55E21401E54E23AC6114940
16591517,1360,70763665,Entire home/apt,,Frankfurt,,Ostend,8,5.0,2,1.0,,69.0,,2017-06-22 15:30:44.358452,50.110014,8.694269,0101000020E6100000D540F33977632140130D52F0140E4940
11103655,1360,57672173,Entire home/apt,,Frankfurt,,Nordend-Ost,35,4.5,2,1.0,,79.0,,2017-06-22 15:30:44.338987,50.119845,8.693671,0101000020E6100000035E66D82863214068CBB914570F4940
10002029,1360,6349606,Entire home/apt,,Frankfurt,,Gallus,7,5.0,4,1.0,,69.0,,2017-06-22 15:30:44.336002,50.10254,8.639975,0101000020E6100000E4839ECDAA4721401344DD07200D4940
8453227,1360,39101220,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,11,5.0,4,2.0,,80.0,,2017-06-22 15:30:44.331587,50.100452,8.702852,0101000020E61000003CDBA337DC672140AD68739CDB0C4940
14933019,1360,82873805,Entire home/apt,,Frankfurt,,Bockenheim,1,0.0,3,1.0,,79.0,,2017-06-22 15:30:44.289822,50.118816,8.646946,0101000020E6100000588E90813C4B2140EB1ED95C350F4940
18321232,1360,40945127,Entire home/apt,,Frankfurt,,Nied,2,0.0,3,1.0,,71.0,,2017-06-22 15:30:42.766410,50.10146,8.57441,0101000020E6100000A0FD48111926214014ED2AA4FC0C4940
1977636,1360,10207808,Entire home/apt,,Frankfurt,,Innenstadt,117,4.5,2,1.0,,74.0,,2017-06-22 15:30:42.761902,50.117838,8.677277,0101000020E61000007EAA0A0DC45A2140EF1CCA50150F4940
18607082,1360,32394762,Entire home/apt,,Frankfurt,,Gallus,4,4.5,3,2.0,,71.0,,2017-06-22 15:30:42.753526,50.107223,8.653579,0101000020E61000006CB41CE8A14E21408330B77BB90D4940
15869071,1360,102869887,Entire home/apt,,Frankfurt,,Ostend,9,5.0,2,1.0,,69.0,,2017-06-22 15:30:42.745407,50.110297,8.6961,0101000020E6100000BF7D1D386764214068EC4B361E0E4940
8915704,1360,3158273,Entire home/apt,,Frankfurt,,Gallus,10,5.0,2,1.0,,47.0,,2017-06-22 15:30:37.975744,50.105207,8.629625,0101000020E6100000EE7C3F355E422140B727486C770D4940
15092456,1360,91082622,Entire home/apt,,Frankfurt,,Nordend-West,3,5.0,2,1.0,,52.0,,2017-06-22 15:30:37.967491,50.124836,8.678764,0101000020E61000007F677BF4865B214086AE44A0FA0F4940
11981918,1360,41460232,Entire home/apt,,Frankfurt,,Nordend-Ost,0,0.0,2,2.0,,46.0,,2017-06-22 15:30:35.282100,50.119854,8.694436,0101000020E610000082548A1D8D632140BB253960570F4940
18219506,1360,125807762,Entire home/apt,,Frankfurt,,Gutleutviertel,0,0.0,2,1.0,,58.0,,2017-06-22 15:30:33.803371,50.102489,8.660901,0101000020E610000093C9A99D6152214091990B5C1E0D4940
5554897,1360,28800091,Entire home/apt,,Frankfurt,,Nordend-Ost,27,4.0,2,0.0,,50.0,,2017-06-22 15:30:33.792928,50.122582,8.695931,0101000020E61000008F8B6A1151642140058A58C4B00F4940
18369042,1360,8990622,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,0,0.0,2,1.0,,52.0,,2017-06-22 15:30:33.771763,50.10304,8.689832,0101000020E6100000F277EFA83161214005172B6A300D4940
15187660,1360,14539403,Entire home/apt,,Frankfurt,,Gutleutviertel,3,4.5,5,2.0,,52.0,,2017-06-22 15:30:33.762022,50.10165,8.665246,0101000020E6100000F296AB1F9B542140B7D100DE020D4940
10218949,1360,52433430,Entire home/apt,,Frankfurt,,Bornheim,1,0.0,2,1.0,,58.0,,2017-06-22 15:30:31.284865,50.127346,8.709104,0101000020E6100000F2ECF2AD0F6B214062A3ACDF4C104940
17700180,1360,120601180,Entire home/apt,,Frankfurt,,Westend-Süd,0,0.0,4,0.0,,48.0,,2017-06-22 15:30:31.272308,50.119726,8.651525,0101000020E6100000840D4FAF944D21408E3D7B2E530F4940
1890907,1360,9830789,Entire home/apt,,Frankfurt,,Unterliederbach,2,0.0,2,1.0,,58.0,,2017-06-22 15:30:29.618131,50.113163,8.547923,0101000020E6100000D2730B5D89182140020F0C207C0E4940
11578535,1360,61207848,Entire home/apt,,Frankfurt,,Innenstadt,8,5.0,2,1.0,,53.0,,2017-06-22 15:30:29.615330,50.115034,8.69364,0101000020E6100000176536C824632140CBF6216FB90E4940
13657001,1360,72224860,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,9,4.5,2,1.0,,42.0,,2017-06-22 15:30:29.605273,50.084715,8.650847,0101000020E6100000416667D13B4D2140863DEDF0D70A4940
19214201,1360,9536044,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,0,0.0,2,1.0,,62.0,,2017-06-22 15:30:29.600008,50.097086,8.700842,0101000020E610000093533BC3D4662140217365506D0C4940
14766120,1360,10006222,Entire home/apt,,Frankfurt,,Gutleutviertel,3,4.5,3,2.0,,58.0,,2017-06-22 15:30:29.584930,50.101696,8.654585,0101000020E610000082E7DEC3254F21402711E15F040D4940
19137308,1360,133767020,Entire home/apt,,Frankfurt,,Gallus,0,0.0,2,1.0,,57.0,,2017-06-22 15:30:27.303224,50.099356,8.636179,0101000020E6100000D1CDFE40B9452140A85489B2B70C4940
9424358,1360,11699630,Entire home/apt,,Frankfurt,,Nordend-West,5,4.5,2,1.0,,52.0,,2017-06-22 15:30:27.300641,50.13773,8.696557,0101000020E610000089997D1EA3642140CBD6FA22A1114940
10038454,1360,51529719,Entire home/apt,,Frankfurt,,Bockenheim,1,0.0,2,1.0,,52.0,,2017-06-22 15:30:27.297957,50.125277,8.6431,0101000020E61000007E1D38674449214072F8A41309104940
15030245,1360,94911935,Entire home/apt,,Frankfurt,,Nordend-West,8,4.5,2,1.0,,58.0,,2017-06-22 15:30:24.919768,50.120256,8.68821,0101000020E6100000718FA50F5D602140EA92718C640F4940
13151173,1360,59007939,Entire home/apt,,Frankfurt,,Nordend-Ost,0,0.0,2,1.0,,52.0,,2017-06-22 15:30:22.297871,50.120378,8.693451,0101000020E6100000CAC16C020C6321403694DA8B680F4940
17183665,1360,109676201,Entire home/apt,,Frankfurt,,Unterliederbach,8,5.0,3,1.0,,60.0,,2017-06-22 15:30:22.289071,50.110143,8.534833,0101000020E6100000A5A487A1D51121401171732A190E4940
17999073,1360,13301299,Entire home/apt,,Frankfurt,,Seckbach,1,0.0,3,1.0,,57.0,,2017-06-22 15:30:19.866413,50.143004,8.708536,0101000020E6100000CB13083BC56A21403D997FF44D124940
16142827,1360,19780162,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,1,0.0,2,1.0,,58.0,,2017-06-22 15:30:19.857186,50.092225,8.688468,0101000020E610000060AFB0E07E602140D26F5F07CE0B4940
9151481,1360,20115948,Entire home/apt,,Frankfurt,,Höchst,0,0.0,3,1.0,,35.0,,2017-06-22 15:30:16.106312,50.103399,8.539749,0101000020E6100000F0181EFB5914214035B8AD2D3C0D4940
14189245,1360,41894503,Entire home/apt,,Frankfurt,,Bockenheim,0,0.0,2,1.0,,40.0,,2017-06-22 15:30:16.084651,50.121212,8.62743,0101000020E6100000FE0E45813E412140FEF0F3DF830F4940
19357915,1360,46144927,Entire home/apt,,Frankfurt,,Ostend,0,0.0,2,1.0,,35.0,,2017-06-22 15:30:16.072304,50.111808,8.700128,0101000020E61000001C075E2D7766214031B77BB94F0E4940
9355437,1360,48552553,Entire home/apt,,Frankfurt,,Seckbach,0,0.0,2,1.0,,864.0,,2017-06-22 15:30:06.633593,50.129133,8.726692,0101000020E610000098874CF910742140CDEA1D6E87104940
4478358,1360,8198296,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,0,0.0,4,1.0,,622.0,,2017-06-22 15:30:04.296217,50.106375,8.698426,0101000020E6100000295AB91798652140560E2DB29D0D4940
18838589,1360,131200829,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,0,0.0,6,3.0,,403.0,,2017-06-22 15:30:02.559679,50.094922,8.688334,0101000020E6100000217365506D602140E0D57267260C4940
14525875,1360,89789758,Entire home/apt,,Frankfurt,,Bockenheim,0,0.0,3,1.0,,346.0,,2017-06-22 15:30:02.536550,50.117582,8.647411,0101000020E61000002D246074794B2140944C4EED0C0F4940
17004100,1360,73611630,Entire home/apt,,Frankfurt,,Westend-Süd,0,0.0,2,0.0,,344.0,,2017-06-22 15:30:02.512628,50.111918,8.66215,0101000020E6100000C217265305532140B8EA3A54530E4940
8317678,1360,16452071,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,1,0.0,5,2.0,,343.0,,2017-06-22 15:30:02.405237,50.099505,8.669294,0101000020E61000006CD102B4AD562140ED647094BC0C4940
14394529,1360,10747838,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,0,0.0,6,1.0,,346.0,,2017-06-22 15:30:00.244847,50.101171,8.692412,0101000020E610000045B75ED383622140DD26DC2BF30C4940
11908712,1360,34843794,Entire home/apt,,Frankfurt,,Westend-Nord,1,0.0,2,1.0,,322.0,,2017-06-22 15:30:00.242562,50.12333,8.669193,0101000020E61000009C6C0377A0562140CF4E0647C90F4940
11468962,1360,3438649,Entire home/apt,,Frankfurt,,Dornbusch,2,0.0,5,3.0,,426.0,,2017-06-22 15:30:00.240157,50.136856,8.683288,0101000020E61000009D7FBBECD75D21407521567F84114940
11469804,1360,5117696,Entire home/apt,,Frankfurt,,Innenstadt,0,0.0,3,1.0,,322.0,,2017-06-22 15:30:00.232361,50.115542,8.695526,0101000020E61000000F09DFFB1B6421403FA88B14CA0E4940
8120711,1360,22482443,Entire home/apt,,Frankfurt,,Westend-Süd,4,5.0,4,2.0,,459.0,,2017-06-22 15:30:00.228954,50.117302,8.662077,0101000020E61000001ADEACC1FB522140B1E07EC0030F4940
8372299,1360,44127370,Entire home/apt,,Frankfurt,,Innenstadt,0,0.0,4,2.0,,459.0,,2017-06-22 15:30:00.225283,50.108207,8.69286,0101000020E6100000C269C18BBE62214061191BBAD90D4940
8162627,1360,43084655,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,0,0.0,4,2.0,,403.0,,2017-06-22 15:30:00.221001,50.097345,8.699405,0101000020E61000005951836918662140EDB60BCD750C4940
1680657,1360,8814164,Entire home/apt,,Frankfurt,,Gallus,9,5.0,3,1.0,,383.0,,2017-06-22 15:30:00.218188,50.103449,8.649446,0101000020E61000003909A52F844C2140E6E61BD13D0D4940
16386569,1360,103796157,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,1,0.0,4,3.0,,380.0,,2017-06-22 15:30:00.214006,50.084512,8.685749,0101000020E61000008787307E1A5F21404D0F0A4AD10A4940
11012413,1360,2762089,Entire home/apt,,Frankfurt,,Bockenheim,5,5.0,5,3.0,,346.0,,2017-06-22 15:30:00.208626,50.111662,8.617407,0101000020E610000098A432C51C3C21405D1ABFF04A0E4940
6945426,1360,36417345,Entire home/apt,,Frankfurt,,Westend-Nord,11,4.5,5,3.0,,322.0,,2017-06-22 15:30:00.194743,50.129872,8.669467,0101000020E6100000A180ED60C456214043554CA59F104940
13055441,1360,72281984,Entire home/apt,,Frankfurt,,Praunheim,4,5.0,6,3.0,,403.0,,2017-06-22 15:30:00.184871,50.14236,8.606571,0101000020E61000006F675F799036214018213CDA38124940
16854973,1360,103875166,Entire home/apt,,Frankfurt,,Nordend-Ost,1,0.0,4,2.0,,346.0,,2017-06-22 15:30:00.175712,50.12951,8.696187,0101000020E6100000FBCC599F72642140A3409FC893104940
16895743,1360,109389222,Entire home/apt,,Frankfurt,,Gallus,6,5.0,5,3.0,,403.0,,2017-06-22 15:30:00.160528,50.098453,8.636902,0101000020E61000009483D90418462140B7989F1B9A0C4940
7919317,1360,41373182,Entire home/apt,,Frankfurt,,Gallus,36,5.0,12,4.0,,332.0,,2017-06-22 15:30:00.142452,50.10858,8.625551,0101000020E6100000CFF57D3848402140F67F0EF3E50D4940
15323756,1360,8113623,Entire home/apt,,Frankfurt,,Bahnhofsviertel,20,5.0,6,4.0,,310.0,,2017-06-22 15:30:00.127542,50.107424,8.671297,0101000020E61000004ACE893DB45721401B67D311C00D4940
9265781,1360,23431296,Entire home/apt,,Frankfurt,,Sachsenhausen-N.,7,5.0,4,2.0,,207.0,,2017-06-22 15:29:57.406254,50.094329,8.677105,0101000020E610000089EAAD81AD5A21403E0801F9120C4940
2900031,1360,14822360,Entire home/apt,,Frankfurt,,Frankfurter Berg,1,0.0,6,3.0,,286.0,,2017-06-22 15:29:57.402566,50.168753,8.671374,0101000020E6100000F8C43A55BE5721400B0DC4B299154940
11509085,1360,9332671,Entire home/apt,,Frankfurt,,Eckenheim,1,0.0,4,2.0,,255.0,,2017-06-22 15:29:57.399810,50.153568,8.681218,0101000020E61000009FE40E9BC85C214027DBC01DA8134940
15203559,1360,96558727,Entire home/apt,,Frankfurt,,Innenstadt,4,4.5,1,0.0,,125.0,,2017-06-22 15:29:22.406938,50.117009,8.680165,0101000020E610000087C43D963E5C2140392BA226FA0E4940
3790031,1360,19454238,Entire home/apt,,Frankfurt,,Bockenheim,9,4.0,2,1.0,,138.0,,2017-06-22 15:29:22.404058,50.122034,8.646893,0101000020E6100000CD052E8F354B2140028063CF9E0F4940
9964298,1360,8494192,Entire home/apt,,Frankfurt,,Bockenheim,1,0.0,2,1.0,,137.0,,2017-06-22 15:29:22.401380,50.125339,8.648133,0101000020E6100000AFEAAC16D84B2140E8F4BC1B0B104940
18007585,1360,32604208,Entire home/apt,,Frankfurt,,Ostend,7,4.5,5,1.0,,144.0,,2017-06-22 15:29:22.399213,50.112096,8.702084,0101000020E6100000F816D68D7767214097016729590E4940
7719601,1360,40561906,Entire home/apt,,Frankfurt,,Bockenheim,1,0.0,1,1.0,,138.0,,2017-06-22 15:29:22.396446,50.123135,8.651184,0101000020E6100000605B3FFD674D214019FF3EE3C20F4940
8231052,1360,2634633,Entire home/apt,,Frankfurt,,Ostend,0,0.0,4,2.0,,138.0,,2017-06-22 15:29:22.393351,50.112857,8.712519,0101000020E6100000A88E554ACF6C2140F50F2219720E4940
18461373,1360,7877269,Entire home/apt,,Frankfurt,,Gallus,1,0.0,4,1.0,,138.0,,2017-06-22 15:29:22.390801,50.106979,8.646899,0101000020E610000055A18158364B2140ED2DE57CB10D4940
17006535,1360,51309723,Entire home/apt,,Frankfurt,,Gallus,3,4.5,2,0.0,,137.0,,2017-06-22 15:29:22.388723,50.107894,8.647507,0101000020E6100000B5DC9909864B2140A2B77878CF0D4940
16980654,1360,1546232,Entire home/apt,,Frankfurt,,Sindlingen,4,5.0,6,2.0,,133.0,,2017-06-22 15:29:22.383643,50.085886,8.512638,0101000020E6100000AB5FE97C780621409697FC4FFE0A4940
15365535,1360,51569238,Entire home/apt,,Frankfurt,,Bockenheim,1,0.0,2,0.0,,127.0,,2017-06-22 15:29:22.381382,50.11674,8.634624,0101000020E61000006F83DA6FED44214049111956F10E4940
12774213,1360,7320608,Entire home/apt,,Frankfurt,,Innenstadt,6,5.0,4,1.0,,138.0,,2017-06-22 15:29:22.378469,50.110721,8.674052,0101000020E6100000569BFF571D5921407EFD101B2C0E4940
13061743,1360,72351025,Entire home/apt,,Frankfurt,,Bockenheim,3,5.0,8,1.0,,126.0,,2017-06-22 15:29:22.375884,50.119394,8.623325,0101000020E6100000F38E5374243F214058AB764D480F4940
16773772,1360,107732893,Entire home/apt,,Frankfurt,,Niederrad,1,0.0,2,1.0,,138.0,,2017-06-22 15:29:22.373741,50.086926,8.648971,0101000020E6100000D61A4AED454C214007962364200B4940
13263389,1360,74676883,Entire home/apt,,Frankfurt,,Innenstadt,2,0.0,2,1.0,,138.0,,2017-06-22 15:29:22.371487,50.116314,8.68866,0101000020E61000007120240B9860214092088D60E30E4940
17627055,1360,119870393,Entire home/apt,,Frankfurt,,Westend-Süd,2,0.0,2,1.0,,138.0,,2017-06-22 15:29:22.367717,50.112182,8.658321,0101000020E6100000408A3A730F5121409599D2FA5B0E4940
18807368,1360,128874805,Entire home/apt,,Frankfurt,,Innenstadt,0,0.0,4,1.0,,109.0,,2017-06-22 15:29:19.273441,50.110648,8.674665,0101000020E6100000FD82DDB06D59214014AFB2B6290E4940
5333451,1360,26546923,Entire home/apt,,Frankfurt,,Gutleutviertel,18,3.5,4,1.0,,109.0,,2017-06-22 15:29:17.652051,50.10119,8.655503,0101000020E61000001ADCD6169E4F214054573ECBF30C4940
13072076,1360,72448023,Entire home/apt,,Frankfurt,,Bahnhofsviertel,0,0.0,2,1.0,,105.0,,2017-06-22 15:29:17.649402,50.109329,8.666678,0101000020E6100000E5EC9DD15655214090C01F7EFE0D4940
7779597,1360,40930987,Entire home/apt,,Frankfurt,,Ostend,0,0.0,3,1.0,,115.0,,2017-06-22 15:29:17.640808,50.113509,8.706915,0101000020E61000008B1A4CC3F06921409D668176870E4940
19109669,1360,9949272,Entire home/apt,,Frankfurt,,Gallus,0,0.0,4,1.0,,109.0,,2017-06-22 15:29:17.614010,50.100751,8.639721,0101000020E6100000FB20CB82894721400805A568E50C4940
16685075,1360,11936228,Entire home/apt,,Frankfurt,,Gutleutviertel,7,5.0,3,2.0,,114.0,,2017-06-22 15:29:17.605382,50.103717,8.659799,0101000020E6100000F4DDAD2CD151214006854199460D4940
6685291,1360,34991424,Entire home/apt,,Frankfurt,,Sachsenhausen-S.,5,4.0,1,1.0,,109.0,,2017-06-22 15:29:17.595243,50.092627,8.684714,0101000020E6100000083A5AD5925E214001DD9733DB0B4940
14164264,1360,34081315,Entire home/apt,,Frankfurt,,Bahnhofsviertel,3,5.0,2,1.0,,115.0,,2017-06-22 15:29:17.592129,50.106582,8.672014,0101000020E610000086E8103812582140D02B9E7AA40D4940
17977424,1360,9536115,Entire home/apt,,Frankfurt,,Nordend-Ost,0,0.0,2,1.0,,104.0,,2017-06-22 15:29:17.586248,50.128229,8.693879,0101000020E61000002BC3B81B446321400BB3D0CE69104940
9360330,1360,24825422,Entire home/apt,,Frankfurt,,Nordend-Ost,5,5.0,2,1.0,,104.0,,2017-06-22 15:29:17.569629,50.118276,8.695389,0101000020E61000000DFFE9060A6421406BF3FFAA230F4940
15185150,1360,4603957,Entire home/apt,,Frankfurt,,Nordend-West,3,5.0,2,1.0,,109.0,,2017-06-22 15:29:17.543848,50.129465,8.693201,0101000020E6100000E71BD13DEB622140037D224F92104940
19225571,1360,134555360,Entire home/apt,,Frankfurt,,Westend-Süd,0,0.0,6,2.0,,115.0,,2017-06-22 15:29:17.534802,50.116793,8.662244,0101000020E6100000C7F143A5115321406CB3B112F30E4940
6217444,1360,32245667,Entire home/apt,,Frankfurt,,Bockenheim,0,0.0,3,1.0,,104.0,,2017-06-22 15:29:17.524370,50.117834,8.637811,0101000020E6100000E00ED4298F462140AE2D3C2F150F4940
